city_key,lag,city,city_order,panel_row,panel_col,model_available,estimate,std.error,p.value,conf.low,conf.high,pct,pct_low,pct_high,n_obs,significant_05,effect_direction
aurora,8,Aurora,5,1,5,False,,,,,,,,,,,
aurora,9,Aurora,5,1,5,False,,,,,,,,,,,
aurora,10,Aurora,5,1,5,False,,,,,,,,,,,
aurora,11,Aurora,5,1,5,False,,,,,,,,,,,
aurora,12,Aurora,5,1,5,False,,,,,,,,,,,
austin,1,Austin,6,2,1,True,0.222838536364031,0.0379317788027657,4.235615513260406e-09,0.1484936160410702,0.2971834566869917,24.961878945269,16.008539181329095,34.60622209132416,120538.0,True,significant_enhancement
austin,2,Austin,6,2,1,True,0.2966664815832667,0.0117124234915102,1.5229567044476873e-141,0.2737105533682258,0.3196224097983076,34.536652010245874,31.483417283276417,37.660787254486536,120538.0,True,significant_enhancement
austin,3,Austin,6,2,1,True,-0.0102252680146735,0.063900344292222,0.8728661217716788,-0.1354676414271383,0.1150171053977911,-1.0173167692819507,-12.66925785468983,12.189262782748743,120538.0,False,not_significant
austin,4,Austin,6,2,1,True,0.1051073866067336,0.031295058129414,0.0007834014332229083,0.0437701997789946,0.1664445734344727,11.08298922037363,4.474224530201831,18.10980698465494,120538.0,True,significant_enhancement
austin,5,Austin,6,2,1,True,0.1727064364920313,0.030554673548847,1.5824697207195502e-08,0.1128203767769125,0.2325924962071502,18.85171486026691,11.943083911322017,26.18671588872945,120538.0,True,significant_enhancement
austin,6,Austin,6,2,1,True,0.0933219012335805,0.0326980603914099,0.0043165728799384,0.0292348805021013,0.1574089219650597,9.781506642028814,2.966641463906572,17.047414864147626,120538.0,True,significant_enhancement
austin,7,Austin,6,2,1,True,0.1090435071034943,0.0370380871799755,0.0032390452109036,0.0364501901744877,0.181636824032501,11.52108688806801,3.712264383324393,19.91786019374309,120538.0,True,significant_enhancement
austin,8,Austin,6,2,1,True,-0.0204145601334803,0.0319821209335384,0.5232708349371369,-0.0830983653124203,0.0422692450454595,-2.0207593769203003,-7.973937895561722,4.317531072671654,120538.0,False,not_significant
austin,9,Austin,6,2,1,True,0.1242336725973812,0.0189405125952358,5.4115167223341245e-11,0.0871109500619918,0.1613563951327707,13.228042299610076,9.101772148719078,17.510369543092775,120538.0,True,significant_enhancement
austin,10,Austin,6,2,1,True,0.0495707365947019,0.0397397681368558,0.2122568626742471,-0.0283177777075078,0.1274592508969116,5.081992100876764,-2.792058745277526,13.593857881979176,120538.0,False,not_significant
austin,11,Austin,6,2,1,True,0.1553978840310018,0.0403207716153532,0.00011618439617193826,0.0763706238360445,0.2344251442259591,16.812264600074034,7.936253751886602,26.41818375838534,120538.0,True,significant_enhancement
austin,12,Austin,6,2,1,True,0.1374884849355142,0.0494321304594026,0.0054131893559733,0.0406032895559996,0.2343736803150289,14.738849364350749,4.143887390617906,26.411677951644982,120538.0,True,significant_enhancement
bakersfield,1,Bakersfield,7,2,2,True,0.3464936754414474,0.0413656619375002,5.4589768261895096e-17,0.2654184678472876,0.4275688830356071,41.410055024035096,30.397653387419044,53.35248098743743,76706.0,True,significant_enhancement
bakersfield,2,Bakersfield,7,2,2,True,0.301296186982901,0.0653742124307982,4.050140782185365e-06,0.1731650851008658,0.4294272888649362,35.16096114305931,18.906238536593523,53.63773711076938,76706.0,True,significant_enhancement
bakersfield,3,Bakersfield,7,2,2,True,0.2664647567400148,0.0242563685710035,4.49480950727511e-28,0.2189231479451187,0.314006365534911,30.534158403183987,24.47356125219782,36.889845029051685,76706.0,True,significant_enhancement
bakersfield,4,Bakersfield,7,2,2,True,0.243141793740592,0.0384706682016201,2.6124799498399076e-10,0.1677406696042263,0.3185429178769577,27.52494336867144,18.26298790025349,37.51226372615604,76706.0,True,significant_enhancement
bakersfield,5,Bakersfield,7,2,2,True,0.2902604517324086,0.0933800985772161,0.0018811860641418,0.107238821648265,0.4732820818165523,33.67756082122519,11.32000790134542,60.52541321187226,76706.0,True,significant_enhancement
bakersfield,6,Bakersfield,7,2,2,True,0.1168247498310972,0.0308010453444717,0.0001489085502771312,0.0564558102697475,0.177193689392447,12.392244483193585,5.807985750364875,19.386230919970004,76706.0,True,significant_enhancement
bakersfield,7,Bakersfield,7,2,2,True,0.2085761164230751,0.0991303512165264,0.0353732930012282,0.014284198263877,0.4028680345822732,23.19226960414589,1.4386704917486393,49.61094439279998,76706.0,True,significant_enhancement
bakersfield,8,Bakersfield,7,2,2,True,0.1470388317511119,0.0667624049169488,0.0276356798725608,0.0161869225926125,0.2778907409096114,15.839894481600236,1.631864056730148,32.03419299697148,76706.0,True,significant_enhancement
bakersfield,9,Bakersfield,7,2,2,True,0.2536953883042825,0.0694167879014773,0.00025751391189016447,0.1176409840949311,0.3897497925136338,28.87791672623832,12.484020334331714,47.66112884592335,76706.0,True,significant_enhancement
bakersfield,10,Bakersfield,7,2,2,True,0.2529328801577487,0.0207637366568279,3.901747275898732e-34,0.2122367041258919,0.2936290561896055,28.77968372131905,23.64405210158147,34.128626953587585,76706.0,True,significant_enhancement
bakersfield,11,Bakersfield,7,2,2,True,0.2625075995946704,0.0788746946142401,0.000874216584368598,0.1079160388591644,0.4170991603301765,30.01863490201944,11.395421259343452,51.75529865296604,76706.0,True,significant_enhancement
bakersfield,12,Bakersfield,7,2,2,True,0.121911933267271,0.0689266036493013,0.0769404413048904,-0.0131817274620266,0.2570055939965687,12.96546124087039,-1.3095228976200857,29.30523600695876,76706.0,False,not_significant
baltimore,1,Baltimore,8,2,3,True,0.3660036146752941,0.0493139249939956,1.1544145669231746e-13,0.2693500977507531,0.4626571315998352,44.19604548639271,30.911337847712492,58.82886750497875,49311.0,True,significant_enhancement
