group_label,indicator,model_type,lag,rr,rr_low,rr_high,log_rr,log_rr_se,n_cities,lag_profile_percentile,lag_profile_value_target,lag_profile_value_mean,lag_profile_value_median,lag_profile_source,meta_method,reliability,profile_warning,percentile,source_file,ci_source,log_rr_low_for_dots,log_rr_high_for_dots,rr_low_for_dots,rr_high_for_dots,pa_change_pct,ci_excludes_null
National,cehwi,composite_all,9,0.9979416057996792,0.9804865461020412,1.0157074082711566,-0.0020605156052877,0.009002979235278,63,0.5,5.729999999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,50,pooled_lag_response_p50.csv,provided_log_rr_se,-0.016869098653803503,0.012748067443228102,0.9832723878902638,1.0128296704465034,-0.20583942003208344,False
National,cehwi,composite_all,10,1.00092806529545,0.9807987855582712,1.0214704653471152,0.0009276349091175,0.0103650953701734,63,0.5,5.729999999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,50,pooled_lag_response_p50.csv,provided_log_rr_se,-0.01612142980421012,0.017976699622445122,0.984007824922775,1.0181392530844136,0.09280652954499757,False
National,cehwi,composite_all,11,1.0040032415517095,0.9789796573194663,1.0296664506864175,0.0039952499014863,0.0128773804129499,63,0.5,5.729999999999997,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,50,pooled_lag_response_p50.csv,provided_log_rr_se,-0.01718615597638818,0.025176655779360783,0.9829606835962635,1.0254962643657177,0.4003241551709502,False
National,cehwi,composite_all,0,0.976745179431004,0.9497653309253468,1.0044914406511354,-0.0235294803742073,0.0142912574522501,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.047036507028238125,-2.245372017647615e-05,0.9540525673305842,0.9999775465319064,-2.325482056899597,True
National,cehwi,composite_all,1,0.9776971493777584,0.959067452776097,0.9966887241710586,-0.0225553201157986,0.0098155866738267,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.03870052345689898,-0.006410116774698223,0.9620387740562556,0.9936103841959065,-2.2302850622241577,True
National,cehwi,composite_all,2,0.9787597999575096,0.9640849587737248,0.9936580145710004,-0.021469018999272,0.0077075702794179,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.0341468439283559,-0.008791194070188102,0.9664295799013767,0.9912473354867971,-2.1240200042490387,True
National,cehwi,composite_all,3,0.9800433866883717,0.9632404314100697,0.9971394560188644,-0.0201584361665099,0.008823363780779,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.03467157808323649,-0.005645294249783316,0.9659225943204738,0.9943706104807641,-1.9956613311628346,True
National,cehwi,composite_all,4,0.9816588534214972,0.9603832639751664,1.0034057658523785,-0.0185114307593946,0.0111792908805141,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.03689972791095373,-0.0001231336078354739,0.9637727700131078,0.9998768739727961,-1.8341146578502832,True
National,cehwi,composite_all,5,0.9837181440648848,0.9589095119982508,1.009168617950081,-0.016415861919808,0.0130319914561539,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.03785158033286333,0.0050198564932473315,0.9628558370294711,1.0050324770818646,-1.628185593511522,False
National,cehwi,composite_all,6,0.9863300329932012,0.960231469521807,1.0131379410725256,-0.0137642613253873,0.013681963353562,63,0.75,12.116250000000004,18.191050396825407,15.686924999999992,scaled_from_p90_by_overall_logRR_sensitivity,reml,STAGE2_POOLED,Percentile-scaled p90 lag-profile sensitivity.,75,pooled_lag_response_p75.csv,provided_log_rr_se,-0.036269088371310876,0.008740565720536272,0.9643807549186196,1.0087788760015892,-1.3669967006798789,False
