"metric","activity_type","predictor","variable_only","coefficient","se","ci_low","ci_high","joint_wald","joint_df","joint_p","significant","star_label","estimand","n_grid_rows","n_cities"
"mean","run","Street_Intersection_Density","Street Intersection Density",-0.0120106344926068,0.0124913736880847,-0.0364937269212529,0.0124724579360393,36.6604816388235,3,5.42890854230426e-08,TRUE,"***","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","run","Walkability_Index","Walkability Index",-0.00919388520623285,0.0101847786066608,-0.0291560512752881,0.0107682808628224,36.9489580676836,3,4.71722902727965e-08,TRUE,"***","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","NDVI_2023","NDVI",-0.00698070251180488,0.00768643170937624,-0.0220461086621823,0.00808470363857255,21.2220104451646,3,9.46703990570123e-05,TRUE,"***","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","total_20_55","Population (20-55)",0.0380046067726772,0.0134835802397722,0.0115767895027237,0.0644324240426307,8.35338097366053,3,0.0392459794812987,TRUE,"*","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","GDP","GDP",0.029664793981221,0.0119755446537241,0.00619272645992181,0.0531368615025202,6.64333490113535,3,0.0841779305934019,FALSE,"","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","Unemployment","Unemployment",-0.0150020012899675,0.00717603815511974,-0.0290670360740022,-0.00093696650593284,5.60087797406371,3,0.132727963548353,FALSE,"","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","BD","Building Density",-0.00721930969067027,0.0088734906147734,-0.0246113512956261,0.0101727319142856,5.27581429743377,3,0.152679485851331,FALSE,"","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","Urbanization_Rate","Urbanization Rate",0.0111068306157256,0.00540298658776891,0.000516976903698479,0.0216966843277526,4.39199534239567,3,0.222128753594338,FALSE,"","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","Street_Intersection_Density","Street Intersection Density",0.0188479614824868,0.00955360657955046,0.00012289258656787,0.0375730303784057,4.86513677357314,3,0.181943079548306,FALSE,"","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
"mean","walk","Walkability_Index","Walkability Index",-0.0258306099169788,0.00686217991146798,-0.039280482543456,-0.0123807372905015,14.7103540666752,3,0.00208167123766384,TRUE,"**","Mean predictor-associated log-RR modification across CEHWI 2, 4 and 6 versus 0",832,63
