term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post5,-0.25856176119204993,0.060252887906380816,-4.291275823887407,1.7764948787032055e-5,-0.3766552514530853,-0.14046827093101458,Charlotte,5,-22.783866002834042,-31.38474167684163,-13.104876449092373,115059
post6,-0.46169965949681735,0.10120124163009157,-4.562193625888615,5.062193003439782e-6,-0.6600504482825323,-0.26334887071110236,Charlotte,6,-36.978841041324905,-48.31747391127607,-23.15262474445633,115059
post7,-0.4781609365511859,0.0707699513038231,-6.756553137904376,1.4131316854411096e-11,-0.6168674922943326,-0.33945438080803925,Charlotte,7,-38.00775792230125,-46.036780523327344,-28.78412157226311,115059
post1,-3.3293732227961645,0.40489371241622707,-8.222832611867283,1.987521412529794e-16,-4.122950316698687,-2.5357961288936415,Chicago,1,-96.41844535979101,-98.38033413906264,-92.08013581679198,87664
post2,-3.229220365708084,0.19485230687747895,-16.572656580035172,1.0986297477334533e-61,-3.6111238694924888,-2.8473168619236793,Chicago,2,-96.04116488038086,-97.29785388010976,-94.200026642169,87664
post3,-3.4229874898303203,0.17092929401127943,-20.02575105472817,3.285214856069622e-89,-3.7580027499952857,-3.087972229665355,Chicago,3,-96.73851472921463,-97.66697097040885,-95.44056844701414,87664
post4,-3.631756369262703,0.3813204836016546,-9.524157566779463,1.6638592406094482e-21,-4.379130783689342,-2.884381954836064,Chicago,4,-97.35303469272996,-98.74637493998581,-94.41106790110602,87664
post5,-3.8140779262166356,0.3630873054296626,-10.504575261046961,8.229240688742747e-26,-4.525715968102468,-3.1024398843308028,Chicago,5,-97.79419557762785,-98.91730400971691,-95.50605784687139,87664
post6,-3.3837327024945565,0.22593779009540046,-14.976391072364661,1.0475285789714073e-50,-3.826562633828112,-2.940902771161001,Chicago,6,-96.60793973867203,-97.82156320698694,-94.71819753807685,87664
post7,-3.425128019307733,0.27024527887548033,-12.674145626373416,8.224997323800434e-37,-3.9547990328956577,-2.8954570057198086,Chicago,7,-96.74548856806032,-98.0837480801301,-94.47262411022386,87664
post1,-2.3915748253657574,0.8534813665383286,-2.8021406431705094,0.0050764737291750075,-4.0643675652569105,-0.7187820854746048,Cincinnati,1,-90.85145033083035,-98.28261528225896,-51.26545602469701,60269
post2,-3.084722005747161,1.065680619126469,-2.8946027077753245,0.0037963868982078324,-5.173417638257387,-0.9960263732369357,Cincinnati,2,-95.42572516459848,-99.43348258198456,-63.06558350299909,60269
post3,-1.9861096909571125,0.7430737753540884,-2.6728297469665034,0.007521441255565354,-3.442507528507332,-0.5297118534068928,Cincinnati,3,-86.27717513532862,-96.80156170623347,-41.12254013671169,60269
post4,-1.9861097171863602,0.7598725193085875,-2.613740682441751,0.008955698081350456,-3.475432487872908,-0.49678694649981225,Cincinnati,4,-86.27717549526798,-96.90515538992521,-39.15173906481758,60269
post5,-2.6792568963438135,1.0656435883249404,-2.51421481412493,0.011929774425483543,-4.767879949816724,-0.5906338428709028,Cincinnati,5,-93.13858773801091,-99.15016219370467,-44.60239603342179,60269
post6,-2.1684312740695493,0.7111673455753311,-3.049115355986007,0.002295163329396175,-3.562293658378149,-0.77456888976095,Cincinnati,6,-88.56431291374378,-97.16263294850845,-53.90975620654337,60269
post7,-3.0847219937478543,1.0876839956813849,-2.836046136557719,0.0045675847224198665,-5.216543451843988,-0.9529005356517208,Cincinnati,7,-95.42572510971034,-99.45739478401462,-61.4379107396962,60269
post1,0.19433810485006214,1e-6,194338.10485006214,0,0.19433614488607762,0.19434006481404667,Clearwater,1,21.450684420040588,21.45044638130651,21.450922459241227,5479
post2,-0.010063264688477264,1e-6,-10063.264688477264,0,-0.010065224652461804,-0.010061304724492723,Clearwater,2,-1.001279946388478,-1.0014739801241568,-1.0010859122725146,5479
post3,0.27279952139191244,1e-6,272799.5213919124,0,0.2727975614279279,0.272801481355897,Clearwater,3,31.36368623346506,31.363428765623457,31.36394370181126,5479
