scope,scope_label,denominator_package,period_source,scenario,scenario_label,year,indicator,heatwave_type,activity_type,model_key,denominator_id,denominator_label,denominator_months,metric,metric_label,value,low,high,heatwave_label,indicator_label
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2013,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2013,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1576358897521913,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2013,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2873816254508501,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2013,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0183112413043229,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0534376861470746,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1324243919715161,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.078616966323304,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.274096527422943,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2014,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0113800648365077,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1105299917774546,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1679963687358032,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1357523570245987,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3351054464842465,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2015,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0230179911668724,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.183121742780971,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2110852753480366,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2364016748092406,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.4164644434526972,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2016,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0323940457378323,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1280195027131215,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1671553568734568,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1920017704940482,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.379793131597664,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2017,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.020546595068415,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1803849325690554,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1730210822649787,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2424510340755108,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.360919923436908,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2018,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0266725448326254,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1523173442934626,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.15635659309277,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1947396758308249,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3428659213193801,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2019,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0389294448717718,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.2270308255040993,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.246438259822616,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),2.918676998024072e-06,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3088460746498034,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.5034465924732491,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2020,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.045045118986355,,,Nighttime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,cehwi,composite,all,cehwi_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1180101791388863,,,Compound,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,cehwi,day,all,cehwi_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1511659930123426,,,Daytime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,cehwi,night,all,cehwi_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0,,,Nighttime,CEHWI
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,exceeded_quantity,composite,all,exceeded_quantity_composite_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.1706337891258522,,,Compound,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,exceeded_quantity,day,all,exceeded_quantity_day_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.3454599935265868,,,Daytime,Exceeded cumulative intensity
primary_national,national pooled,annual_all_days_primary,historical,historical,Historical,2021,exceeded_quantity,night,all,exceeded_quantity_night_all,historical_observed_reference,Observed historical reference table; denominator follows the historical source directory,source_defined,pa_loss_fraction,PA loss fraction (%),0.0213126354310939,,,Nighttime,Exceeded cumulative intensity
