"cehwi","rr_n63","rr_low_n63","rr_high_n63","log_rr_n63","log_rr_low_n63","log_rr_high_n63","rr_n60","rr_low_n60","rr_high_n60","log_rr_n60","log_rr_low_n60","log_rr_high_n60","delta_log_rr"
54.9345090180361,0.811228894548919,0.500295577205124,1.31540703003505,-0.209205027266611,-0.692556200812635,0.274146146279413,0.823676077128677,0.497736092978796,1.36305622518516,-0.1939779366415,-0.697685276199533,0.309729402916533,0.0152270906251109
55.2866533066132,0.808462424459914,0.493673237833758,1.32397594536753,-0.212621076666629,-0.705881442531622,0.280639289198364,0.821062996701421,0.491055166925323,1.3728486939123,-0.197155440803005,-0.711198801235721,0.316887919629711,0.015465635863624
55.6387975951904,0.805699511915388,0.487124677949371,1.33261921000061,-0.216044419988685,-0.719235176448715,0.287146336471344,0.818452215494079,0.484449901555869,1.38273127292588,-0.200340264456615,-0.724741255359176,0.324060726445945,0.0157041555320701
55.9909418837675,0.802941010484645,0.480651002295895,1.34133552876939,-0.219474029147689,-0.732613839179872,0.293665780884493,0.815844606051616,0.477921408608092,1.39270266875474,-0.203531375913116,-0.738308977146543,0.331246225320311,0.0159426532345734
56.3430861723447,0.800187762235242,0.474253220448172,1.35012357791889,-0.22290887605855,-0.74601387957716,0.300196127460061,0.813241030020204,0.471470701945578,1.40276155056749,-0.206727743483291,-0.751898316812592,0.338442829846011,0.0161811325752592
56.6952304609218,0.797440597782765,0.467932250319065,1.35898200339585,-0.226347932636176,-0.759431757819351,0.306735892546998,0.810642338184327,0.465098701169807,1.41290654823186,-0.209928335477924,-0.76550563533864,0.345648964382792,0.0164195971582519
57.047374749499,0.794700336349317,0.461688921588158,1.36790941922813,-0.229790170795478,-0.772863944584542,0.313283602993587,0.808049370512878,0.458806235155901,1.42313625045743,-0.213132120207801,-0.779127303679987,0.352863063264384,0.0166580505876764
57.3995190380761,0.791967785830512,0.455523979055508,1.37690440598486,-0.233234562451364,-0.786306920296698,0.319837795393971,0.805462956214041,0.452594045515082,1.43344920301529,-0.216338065983706,-0.792759702044494,0.360083570077081,0.0168964964676575
57.7516633266533,0.789243742870766,0.449438085923326,1.38596550931138,-0.236680079518743,-0.799757174438836,0.32639701540135,0.802883913798765,0.446462789986207,1.44384390702916,-0.219545141116423,-0.806399219235273,0.367308937002427,0.0171349384023196
58.1038076152305,0.786528892942856,0.443431645208575,1.39509145573707,-0.240125821058297,-0.813211614909132,0.332959972792537,0.800312949039505,0.440412858903364,1.45431906324254,-0.22275244150824,-0.82004267632335,0.37453779330687,0.017373379550057
