term,estimate,std.error,statistic,p.value,conf.low,conf.high,city,lag,pct,pct_low,pct_high,n_obs
post12,-1.7360441114287752,0.14752706274947833,-11.767631504850211,5.731102274069457e-32,-2.025191841162733,-1.4468963816948173,Atlanta,12,-82.37838850592868,-86.80314762357891,-76.47005643536663,65748
post1,0.222838536364031,0.03793177880276578,5.8747188610037675,4.235615513260406e-9,0.14849361604107025,0.29718345668699175,Austin,1,24.961878945269,16.008539181329095,34.606222091324156,120538
post2,0.29666648158326675,0.011712423491510218,25.329214043387882,1.5229567044476873e-141,0.27371055336822586,0.31962240979830764,Austin,2,34.536652010245874,31.483417283276417,37.660787254486536,120538
post3,-0.010225268014673593,0.06390034429222202,-0.16001898155528743,0.8728661217716788,-0.13546764142713835,0.11501710539779116,Austin,3,-1.0173167692819507,-12.66925785468983,12.189262782748745,120538
post4,0.10510738660673365,0.03129505812941409,3.3585937489581994,7.834014332229083e-4,0.04377019977899461,0.1664445734344727,Austin,4,11.08298922037363,4.474224530201831,18.10980698465494,120538
post5,0.17270643649203138,0.030554673548847066,5.65237380841034,1.5824697207195502e-8,0.1128203767769125,0.23259249620715025,Austin,5,18.85171486026691,11.943083911322017,26.186715888729452,120538
post6,0.09332190123358057,0.03269806039140996,2.8540500603545578,0.004316572879938435,0.029234880502101393,0.15740892196505973,Austin,6,9.781506642028814,2.966641463906572,17.047414864147626,120538
post7,0.10904350710349439,0.037038087179975504,2.9440912154461456,0.00323904521090366,0.03645019017448772,0.18163682403250106,Austin,7,11.52108688806801,3.712264383324393,19.91786019374309,120538
post8,-0.02041456013348039,0.03198212093353847,-0.6383116421798154,0.5232708349371369,-0.08309836531242032,0.042269245045459536,Austin,8,-2.0207593769203003,-7.973937895561722,4.317531072671654,120538
post9,0.12423367259738127,0.018940512595235805,6.55915049673103,5.4115167223341245e-11,0.08711095006199183,0.16135639513277072,Austin,9,13.228042299610077,9.101772148719078,17.510369543092775,120538
post10,0.049570736594701945,0.0397397681368558,1.247383639078876,0.21225686267424718,-0.028317777707507805,0.12745925089691168,Austin,10,5.081992100876764,-2.792058745277526,13.593857881979176,120538
post11,0.15539788403100183,0.04032077161535327,3.8540404314045844,1.1618439617193826e-4,0.07637062383604454,0.23442514422595911,Austin,11,16.812264600074034,7.936253751886602,26.41818375838534,120538
post12,0.13748848493551427,0.04943213045940268,2.781358676183904,0.005413189355973321,0.04060328955599965,0.2343736803150289,Austin,12,14.738849364350749,4.143887390617906,26.411677951644986,120538
post1,0.3464936754414474,0.04136566193750023,8.376359985849325,5.4589768261895096e-17,0.2654184678472876,0.42756888303560714,Bakersfield,1,41.410055024035096,30.397653387419044,53.35248098743743,76706
post2,0.301296186982901,0.06537421243079823,4.608792607663727,4.050140782185365e-6,0.1731650851008658,0.4294272888649362,Bakersfield,2,35.16096114305931,18.906238536593523,53.63773711076938,76706
post3,0.26646475674001485,0.02425636857100351,10.98535240178332,4.49480950727511e-28,0.2189231479451187,0.314006365534911,Bakersfield,3,30.534158403183987,24.47356125219782,36.889845029051685,76706
post4,0.24314179374059205,0.03847066820162012,6.320186394120198,2.612479949839908e-10,0.16774066960422634,0.31854291787695777,Bakersfield,4,27.52494336867144,18.262987900253492,37.512263726156036,76706
post5,0.29026045173240866,0.09338009857721619,3.1083759404300877,0.00188118606414182,0.10723882164826504,0.4732820818165523,Bakersfield,5,33.67756082122519,11.32000790134542,60.52541321187226,76706
post6,0.11682474983109728,0.030801045344471784,3.7928826286431594,1.4890855027713119e-4,0.0564558102697475,0.17719368939244706,Bakersfield,6,12.392244483193583,5.807985750364875,19.386230919970004,76706
post7,0.20857611642307516,0.09913035121652644,2.1040590884974346,0.03537329300122828,0.014284198263877057,0.40286803458227327,Bakersfield,7,23.19226960414589,1.4386704917486393,49.61094439279998,76706
post8,0.14703883175111196,0.0667624049169488,2.20241963922698,0.027635679872560895,0.016186922592612507,0.2778907409096114,Bakersfield,8,15.839894481600236,1.631864056730148,32.03419299697148,76706
post9,0.2536953883042825,0.06941678790147736,3.6546690789604117,2.5751391189016447e-4,0.11764098409493115,0.38974979251363384,Bakersfield,9,28.87791672623832,12.484020334331714,47.66112884592335,76706
post10,0.25293288015774873,0.020763736656827923,12.181472166503063,3.901747275898732e-34,0.2122367041258919,0.29362905618960555,Bakersfield,10,28.77968372131905,23.64405210158147,34.128626953587585,76706
