scenario,city_standard,indicator,heatwave_type,activity_type,city_label,period,n_days,heatwave_days,pa_loss_fraction_percent,pa_loss_fraction_low_percent,pa_loss_fraction_high_percent,annualized_asri_percent,annualized_asri_low_percent,annualized_asri_high_percent,scenario_label,indicator_label,heatwave_label,dtw4lag12_cluster,dtw4lag12_cluster_label,dtw4lag12_cluster_color
ssp370,Louisville,exceeded_quantity,composite,all,Louisville,2025-2050,227760.0,18622.0,0.254038307494894,0.0,0.5860863627435297,0.2590615554657298,0.0,0.6129970980048935,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Lubbock,exceeded_quantity,composite,all,Lubbock,2025-2050,94900.0,14271.0,0.5083659865152504,3.6497788954144575e-05,1.155173694005247,0.5203194048316907,3.666309977454004e-05,1.2168569145256565,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Mesa,exceeded_quantity,composite,all,Mesa,2025-2050,75920.0,8572.0,0.30006664818884676,0.0,0.6946675488246057,0.3056866643552933,0.0,0.7246760837404467,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Miami,exceeded_quantity,composite,all,Miami,2025-2050,9490.0,781.0,0.09773968814996806,0.0,0.2357886047344998,0.09850534766808247,0.0,0.24026874036007073,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Milwaukee,exceeded_quantity,composite,all,Milwaukee,2025-2050,113880.0,7512.0,0.27433929802166857,0.0002614337848616721,0.6170096457361857,0.2815291990143034,0.00026331528559966357,0.6536748505488595,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Minneapolis,exceeded_quantity,composite,all,Minneapolis,2025-2050,66430.0,2157.0,0.14054831994307246,0.0001087694260189029,0.3167313833542075,0.14415547357255348,0.00010933104836790335,0.33532032334988127,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,Miramar,exceeded_quantity,composite,all,Miramar,2025-2050,18980.0,1614.0,0.09763633453868578,0.0,0.23582369085943328,0.09836222739302174,0.0,0.24008187034881942,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Nashville,exceeded_quantity,composite,all,Nashville,2025-2050,275210.0,38421.0,0.3920609857001728,0.0,0.9066547074141037,0.399557953384108,0.0,0.9467829101047679,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,New_York,exceeded_quantity,composite,all,New York,2025-2050,180310.0,12433.0,0.26408740315566365,0.0,0.5981623571167229,0.2705246628312551,0.0,0.6314758728929416,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Newark,exceeded_quantity,composite,all,Newark,2025-2050,28470.0,1344.0,0.17235971293945565,0.0,0.39357787229435476,0.17625418730876094,0.0,0.41407261245183796,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,Oklahoma_City,exceeded_quantity,composite,all,Oklahoma City,2025-2050,275210.0,43751.0,0.542982955154022,3.395791067593699e-05,1.2282063874031508,0.5563274700704832,3.409872204225682e-05,1.2964407650985714,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Orlando,exceeded_quantity,composite,all,Orlando,2025-2050,123370.0,13211.0,0.16851672740983448,0.0,0.4033231718264117,0.17026024310278773,0.0,0.4133656698957046,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,Overland_Park,exceeded_quantity,composite,all,Overland Park,2025-2050,56940.0,9177.0,0.5340186102931422,0.0,1.2154427635170744,0.5462213799749578,0.0,1.2789062781502778,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,Palm_Bay,exceeded_quantity,composite,all,Palm Bay,2025-2050,56940.0,4254.0,0.0980853505918392,0.0,0.23613631635785043,0.09892313072838467,0.0,0.2410237044015066,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Philadelphia,exceeded_quantity,composite,all,Philadelphia,2025-2050,151840.0,10463.0,0.2303033047627428,0.0,0.5296517750056947,0.23506421148051,0.0,0.5550662317685429,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,Phoenix,exceeded_quantity,composite,all,Phoenix,2025-2050,294190.0,31546.0,0.28212673933785487,0.0,0.6540639777912954,0.28730833706067976,0.0,0.6818513386660269,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Raleigh,exceeded_quantity,composite,all,Raleigh,2025-2050,142350.0,19950.0,0.4228701357944313,0.0,0.9739057888432157,0.43137102813159056,0.0,1.0191480117392155,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,Richmond,exceeded_quantity,composite,all,Richmond,2025-2050,75920.0,8703.0,0.3531818025570765,0.0,0.814552040070909,0.3601707253327597,0.0,0.8519724481236062,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Riverside,exceeded_quantity,composite,all,Riverside,2025-2050,56940.0,1490.0,0.09484924144432952,0.0,0.2177081887612414,0.09685023908549997,0.0,0.2284265680439466,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Sacramento,exceeded_quantity,composite,all,Sacramento,2025-2050,123370.0,733.0,0.03464028480458755,0.0,0.07552254716266517,0.03576290993252373,0.0,0.08107074836233397,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,San_Antonio,exceeded_quantity,composite,all,San Antonio,2025-2050,256230.0,46702.0,0.4366955779935372,0.0,1.0217141086012598,0.44380394867086503,0.0,1.0607601186761957,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,San_Bernardino,exceeded_quantity,composite,all,San Bernardino,2025-2050,66430.0,1869.0,0.10043680437728277,0.0,0.2308767355708097,0.10251981145780267,0.0,0.24206174574454165,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,San_Jose,exceeded_quantity,composite,all,San Jose,2025-2050,180310.0,1895.0,0.06746332534156926,3.432324735526466e-05,0.145511172494036,0.06989557020876232,3.446217152424741e-05,0.15745864342693655,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp370,Scottsdale,exceeded_quantity,composite,all,Scottsdale,2025-2050,37960.0,3912.0,0.27325135912285553,0.0,0.6334127899177144,0.2782782793296839,0.0,0.6603552093668492,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,St_Louis,exceeded_quantity,composite,all,St Louis,2025-2050,66430.0,10431.0,0.5125200309685136,0.0,1.1688710436502305,0.52406136738234,0.0,1.2290202907750305,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,St_Petersburg,exceeded_quantity,composite,all,St Petersburg,2025-2050,18980.0,2420.0,0.17897683438788142,0.0,0.429204976330939,0.180704641237956,0.0,0.43916825193187214,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,Tallahassee,exceeded_quantity,composite,all,Tallahassee,2025-2050,94900.0,12991.0,0.2730456577463167,0.0,0.6462557976269151,0.2767094670677968,0.0,0.6668846039876308,SSP3-7.0,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp370,Tampa,exceeded_quantity,composite,all,Tampa,2025-2050,94900.0,10286.0,0.17534287709529914,0.0,0.4188697168494605,0.17724244151226592,0.0,0.4297453832525881,SSP3-7.0,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp370,Tucson,exceeded_quantity,composite,all,Tucson,2025-2050,132860.0,12798.0,0.2809532078752463,0.0,0.6457783696728773,0.2867438216298694,0.0,0.6762191217327043,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Virginia_Beach,exceeded_quantity,composite,all,Virginia Beach,2025-2050,18980.0,2479.0,0.3482932471408097,0.0,0.8073972938292887,0.354727311101241,0.0,0.8419739377346228,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Visalia,exceeded_quantity,composite,all,Visalia,2025-2050,56940.0,7083.0,0.3997152560608762,0.0,0.9154874386305917,0.40832455682196894,0.0,0.9607819450829256,SSP3-7.0,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp370,Washington,exceeded_quantity,composite,all,Washington,2025-2050,66430.0,6763.0,0.3568864289153058,0.0,0.8146094702862785,0.36482421265481607,0.0,0.8563214280125523,SSP3-7.0,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Abilene,exceeded_quantity,composite,all,Abilene,2025-2050,85410.0,17488.0,0.7109468766795726,2.1531398880473127e-05,1.6087552340806412,0.7282114607532134,2.1601245420032196e-05,1.6975482348517041,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Amarillo,exceeded_quantity,composite,all,Amarillo,2025-2050,94900.0,13206.0,0.48860038751698553,0.0,1.1118758668905508,0.499783429505074,0.0,1.1702051079975713,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Arlington,exceeded_quantity,composite,all,Arlington,2025-2050,85410.0,16139.0,0.6750119380987375,0.0,1.5224474679816316,0.6920534802291702,0.0,1.609720772744345,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Atlanta,exceeded_quantity,composite,all,Atlanta,2025-2050,113880.0,12564.0,0.3039286069458981,0.0,0.7042560743146639,0.30956917102560094,0.0,0.7344814230453435,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Austin,exceeded_quantity,composite,all,Austin,2025-2050,227760.0,46375.0,0.630968834193095,0.0,1.4452274774000125,0.6444893779598323,0.0,1.5163958321238011,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Bakersfield,exceeded_quantity,composite,all,Bakersfield,2025-2050,132860.0,18951.0,0.4490606520380825,2.0084864761570073e-06,1.027912731569201,0.45881960228412155,2.009897693196824e-06,1.0790148200500307,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Baltimore,exceeded_quantity,composite,all,Baltimore,2025-2050,75920.0,7652.0,0.34249545074526966,7.77609883993405e-05,0.7796419555503492,0.3503812076085056,7.825974642569691e-05,0.8205045886802474,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Boston,exceeded_quantity,composite,all,Boston,2025-2050,56940.0,1051.0,0.07960817874727505,0.0,0.18028810789879593,0.0815423101539673,0.0,0.19045855574748058,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Cape_Coral,exceeded_quantity,composite,all,Cape Coral,2025-2050,75920.0,8907.0,0.19105028831558774,0.0,0.4551358255633412,0.19326179120283124,0.0,0.46772929396085466,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Chandler,exceeded_quantity,composite,all,Chandler,2025-2050,75920.0,10286.0,0.4327342661877208,0.0,0.9874133779227594,0.4424149544498182,0.0,1.0378100075450356,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Charleston,exceeded_quantity,composite,all,Charleston,2025-2050,66430.0,10078.0,0.36865885878613247,0.0,0.8597612772283096,0.37492714481197054,0.0,0.8938691792354498,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Charlotte,exceeded_quantity,composite,all,Charlotte,2025-2050,218270.0,27410.0,0.37865672990574234,0.0,0.8713934147927203,0.3863398453776144,0.0,0.9121756394567916,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Chicago,exceeded_quantity,composite,all,Chicago,2025-2050,246740.0,25938.0,0.4193896683437779,0.0003770429118756982,0.9401512032588859,0.4307392298486273,0.0003795871307320495,0.9973173511312929,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Cincinnati,exceeded_quantity,composite,all,Cincinnati,2025-2050,113880.0,6330.0,0.19745488340906756,0.0,0.4510244844934756,0.20186101590293484,0.0,0.47416493615401295,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Clearwater,exceeded_quantity,composite,all,Clearwater,2025-2050,47450.0,6870.0,0.22820307132694717,0.0,0.5444608843042774,0.23074777446320288,0.0,0.5589906756711944,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Cleveland,exceeded_quantity,composite,all,Cleveland,2025-2050,104390.0,4308.0,0.15029336401913693,5.6355053295214486e-05,0.3431119685187602,0.15367392138711217,5.6825839535014464e-05,0.3608738710171351,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Columbia,exceeded_quantity,composite,all,Columbia,2025-2050,104390.0,15628.0,0.4441042125771464,0.0,1.020983082194363,0.45321115817812474,0.0,1.0691996901625067,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Columbus,exceeded_quantity,composite,all,Columbus,2025-2050,237250.0,8060.0,0.13170518658725414,1.1210842180336775e-06,0.299673560146594,0.13477503859164208,1.1225777813590728e-06,0.31576306392902703,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Corpus_Christi,exceeded_quantity,composite,all,Corpus Christi,2025-2050,18980.0,3181.0,0.2655152989972925,0.0,0.6343183612564983,0.2683782579693306,0.0,0.6507015804370362,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Dallas,exceeded_quantity,composite,all,Dallas,2025-2050,275210.0,52018.0,0.6827768624301687,6.771416896548694e-05,1.537939991845657,0.7002375393859138,6.818175341359477e-05,1.6270090963235113,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Detroit,exceeded_quantity,composite,all,Detroit,2025-2050,132860.0,7726.0,0.22582461425553238,0.00011151615903104786,0.5115324802456366,0.23129504521969138,0.00011228011135753214,0.5398227310969935,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Fort_Worth,exceeded_quantity,composite,all,Fort Worth,2025-2050,208780.0,38896.0,0.6676558005780254,0.0,1.5061678222678885,0.6844578828482446,0.0,1.5922300089582058,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Fresno,exceeded_quantity,composite,all,Fresno,2025-2050,113880.0,15299.0,0.5086108952359522,0.0002459890779508217,1.1471823100575733,0.5216038655071472,0.0002477497555852117,1.2133963343027983,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Gilbert,exceeded_quantity,composite,all,Gilbert,2025-2050,37960.0,5295.0,0.44039237505943124,0.0,1.0054519272240015,0.4501818692613942,0.0,1.0564720673174124,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Henderson,exceeded_quantity,composite,all,Henderson,2025-2050,113880.0,13658.0,0.362808213646731,0.0,0.8326166468138501,0.37041102057355124,0.0,0.8726717047652799,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Houston,exceeded_quantity,composite,all,Houston,2025-2050,531440.0,87677.0,0.4506760362974471,0.0,1.043022069751532,0.4592289085042858,0.0,1.0888199294703578,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Indianapolis,exceeded_quantity,composite,all,Indianapolis,2025-2050,237250.0,13997.0,0.21937734594016925,0.0,0.499257854732043,0.22449444111473332,0.0,0.5259906616188377,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Jacksonville,exceeded_quantity,composite,all,Jacksonville,2025-2050,256230.0,32735.0,0.25944381051748633,0.0,0.6113569297834482,0.2631848461493914,0.0,0.6320957995034233,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Kansas_City,exceeded_quantity,composite,all,Kansas City,2025-2050,351130.0,56365.0,0.5879348491446407,0.00011464557605290229,1.3238363961406947,0.6030115229383658,0.00011539931975200654,1.4006139138004392,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Las_Vegas,exceeded_quantity,composite,all,Las Vegas,2025-2050,132860.0,16279.0,0.39913312661322004,0.0,0.9098191849401354,0.40814616059496317,0.0,0.95672620343957,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Los_Angeles,exceeded_quantity,composite,all,Los Angeles,2025-2050,313170.0,4592.0,0.08099023307767977,2.332537116477249e-06,0.1773408064052322,0.0835511193214065,2.3368127063877767e-06,0.19003645198149233,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Louisville,exceeded_quantity,composite,all,Louisville,2025-2050,227760.0,20047.0,0.3144591761727242,0.0,0.7143443544111215,0.3218435305867282,0.0,0.7526565210486759,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Lubbock,exceeded_quantity,composite,all,Lubbock,2025-2050,94900.0,16043.0,0.6277998473118733,0.0,1.416296059433008,0.6434748334173586,0.0,1.496739300330263,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Mesa,exceeded_quantity,composite,all,Mesa,2025-2050,75920.0,9721.0,0.40676509756373097,0.0,0.9284274528656992,0.4158369024460566,0.0,0.9756743519623888,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Miami,exceeded_quantity,composite,all,Miami,2025-2050,9490.0,824.0,0.10538411933281555,0.0,0.25382692045630223,0.10625819730920676,0.0,0.25891698964077425,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Milwaukee,exceeded_quantity,composite,all,Milwaukee,2025-2050,113880.0,8568.0,0.32482034320089737,0.00048417520645816365,0.7258018653870982,0.33397681673353996,0.0004876837948796084,0.7721624414546504,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Minneapolis,exceeded_quantity,composite,all,Minneapolis,2025-2050,66430.0,3164.0,0.21683292797988118,0.0,0.48559506477971004,0.22264759468718423,0.0,0.515378355137506,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Miramar,exceeded_quantity,composite,all,Miramar,2025-2050,18980.0,1864.0,0.11685082650193634,0.0,0.2817464105416369,0.11778251069511594,0.0,0.2871881043866873,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Nashville,exceeded_quantity,composite,all,Nashville,2025-2050,275210.0,40222.0,0.432882123050611,0.0,0.9958281881178321,0.44172543656810576,0.0,1.0426268895493427,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,New_York,exceeded_quantity,composite,all,New York,2025-2050,180310.0,12683.0,0.2793049772650299,0.00020391543135513964,0.6288945282163996,0.2864903211357659,0.00020524052019568384,0.6654851240685572,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Newark,exceeded_quantity,composite,all,Newark,2025-2050,28470.0,1406.0,0.20197838763284753,6.51198886569157e-05,0.4556715739139373,0.20708874027660143,6.526786680283738e-05,0.48191265561874014,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Oklahoma_City,exceeded_quantity,composite,all,Oklahoma City,2025-2050,275210.0,48960.0,0.6670124384903644,0.0002739905972922179,1.494869039836121,0.6849241219046052,0.00027567221305905247,1.585006630258474,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Orlando,exceeded_quantity,composite,all,Orlando,2025-2050,123370.0,13805.0,0.18263033717452354,0.0,0.4358217106496353,0.1846620927303417,0.0,0.44743704924132416,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Overland_Park,exceeded_quantity,composite,all,Overland Park,2025-2050,56940.0,9229.0,0.5907499783219552,5.210783408423884e-05,1.3314366581271526,0.6057552242076134,5.237471516497173e-05,1.408046799584572,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Palm_Bay,exceeded_quantity,composite,all,Palm Bay,2025-2050,56940.0,4633.0,0.11117731424329785,0.0,0.26728311489855305,0.11217668048400847,0.0,0.2730982976408133,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Philadelphia,exceeded_quantity,composite,all,Philadelphia,2025-2050,151840.0,10312.0,0.24301424046092665,1.8649169165567703e-05,0.5532669315542814,0.24861617431547706,1.8729077076837463e-05,0.582428353513851,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Phoenix,exceeded_quantity,composite,all,Phoenix,2025-2050,294190.0,36024.0,0.38076371268070786,0.0,0.8711892086703545,0.3890417069878894,0.0,0.9144930983707672,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Raleigh,exceeded_quantity,composite,all,Raleigh,2025-2050,142350.0,19413.0,0.4189074797594469,0.0,0.9604721175267918,0.42774093236335653,0.0,1.0069412895080747,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Richmond,exceeded_quantity,composite,all,Richmond,2025-2050,75920.0,8750.0,0.35848641410162013,0.0,0.8222975884448195,0.36602724949391,0.0,0.8620440956838883,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Riverside,exceeded_quantity,composite,all,Riverside,2025-2050,56940.0,1770.0,0.1254725297350401,0.0,0.2847907079845223,0.1284515266651132,0.0,0.30042328781606564,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Sacramento,exceeded_quantity,composite,all,Sacramento,2025-2050,123370.0,1274.0,0.05600332426160404,2.9769466850716786e-05,0.12316137004304262,0.057714125085864675,3.000357056847005e-05,0.13171356009986052,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,San_Antonio,exceeded_quantity,composite,all,San Antonio,2025-2050,256230.0,51508.0,0.5410828672769661,0.0,1.2549763651154393,0.551026534221709,0.0,1.3085221964605132,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,San_Bernardino,exceeded_quantity,composite,all,San Bernardino,2025-2050,66430.0,2176.0,0.1251681964850497,0.0,0.28558219969428045,0.12798465505587153,0.0,0.30049437918074295,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,San_Jose,exceeded_quantity,composite,all,San Jose,2025-2050,180310.0,3012.0,0.10469856473237993,6.532943218090284e-05,0.2260312426322708,0.1083686695187949,6.579152283979097e-05,0.24385816865043225,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
ssp585,Scottsdale,exceeded_quantity,composite,all,Scottsdale,2025-2050,37960.0,4462.0,0.3690929243405644,0.0,0.8445016592029103,0.3771148321124704,0.0,0.886524299601281,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,St_Louis,exceeded_quantity,composite,all,St Louis,2025-2050,66430.0,10522.0,0.5634190638706922,0.0,1.2714575765850702,0.5776632918941086,0.0,1.3441822322150758,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,St_Petersburg,exceeded_quantity,composite,all,St Petersburg,2025-2050,18980.0,2686.0,0.22275779398203144,0.0,0.5315030474649494,0.2252345688452769,0.0,0.545642098710624,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Tallahassee,exceeded_quantity,composite,all,Tallahassee,2025-2050,94900.0,12577.0,0.2648334705054297,0.0,0.6248086192214917,0.2685635341281182,0.0,0.6455343446428532,SSP5-8.5,Exceeded cumulative intensity,Compound,4,C4,#1F4F8C
ssp585,Tampa,exceeded_quantity,composite,all,Tampa,2025-2050,94900.0,11505.0,0.21663378416761353,0.0,0.5146910560757161,0.21930156635348144,0.0,0.5297783055675059,SSP5-8.5,Exceeded cumulative intensity,Compound,3,C3,#5EA4CE
ssp585,Tucson,exceeded_quantity,composite,all,Tucson,2025-2050,132860.0,15363.0,0.3733826860004602,0.0,0.8525283734049436,0.38166796497342476,0.0,0.8956942229027735,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Virginia_Beach,exceeded_quantity,composite,all,Virginia Beach,2025-2050,18980.0,2469.0,0.3594847395578486,0.0,0.8302448826880239,0.3664563849828975,0.0,0.8674022940300302,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Visalia,exceeded_quantity,composite,all,Visalia,2025-2050,56940.0,8225.0,0.4941917756351332,0.00010940200066515262,1.1244369525976612,0.5056601069094396,0.00011027573620458061,1.183829414959573,SSP5-8.5,Exceeded cumulative intensity,Compound,1,C1,#B83A34
ssp585,Washington,exceeded_quantity,composite,all,Washington,2025-2050,66430.0,7002.0,0.3702012900065857,2.2502475377998646e-05,0.8411304760513308,0.37888877915830205,2.2547200446242964e-05,0.8860122752699506,SSP5-8.5,Exceeded cumulative intensity,Compound,2,C2,#E39D00
