scenario,city_standard,indicator,heatwave_type,activity_type,city_label,period,n_days,heatwave_days,pa_loss_fraction_percent,pa_loss_fraction_low_percent,pa_loss_fraction_high_percent,annualized_asri_percent,annualized_asri_low_percent,annualized_asri_high_percent,scenario_label,indicator_label,heatwave_label
ssp245,Richmond,exceeded_quantity,composite,all,Richmond,2025-2050,75920.0,6962.0,0.2867834091793505,0.0,0.659475515929592,0.29267056315381557,0.0,0.6907226612261824,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Richmond,exceeded_quantity,day,all,Richmond,2025-2050,75920.0,10152.0,0.2113355109580001,0.0017212894711493565,0.48692250714184554,0.21406360846837735,0.0017349508478848202,0.5004765216908068,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Richmond,exceeded_quantity,night,all,Richmond,2025-2050,75920.0,4909.0,0.013794844637187748,0.0,0.10018959392565145,0.013824665983032678,0.0,0.10141893581391097,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Riverside,cehwi,composite,all,Riverside,2025-2050,56940.0,1224.0,0.06425265073008789,0.002034077755144682,0.12390611356165944,0.06567599418742366,0.002035721737191667,0.1293162666376557,SSP2-4.5,CEHWI,Compound
ssp245,Riverside,cehwi,day,all,Riverside,2025-2050,56940.0,11673.0,0.2806490570912251,0.0008000375705376611,0.6672161022805724,0.2845435111498792,0.0008034653120973002,0.6880080550550498,SSP2-4.5,CEHWI,Daytime
ssp245,Riverside,cehwi,night,all,Riverside,2025-2050,56940.0,328.0,0.0,0.0,0.001309755161983056,0.0,0.0,0.001312740879533648,SSP2-4.5,CEHWI,Nighttime
ssp245,Riverside,exceeded_quantity,composite,all,Riverside,2025-2050,56940.0,1224.0,0.08853664727689946,0.0,0.2000665790760029,0.09076637557174455,0.0,0.2116233283102003,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Riverside,exceeded_quantity,day,all,Riverside,2025-2050,56940.0,11673.0,0.4017118760621562,0.014033065325368717,0.8793215828133324,0.4092144413570628,0.014237384631514853,0.9112646317425538,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Riverside,exceeded_quantity,night,all,Riverside,2025-2050,56940.0,328.0,0.000897496489643112,0.0,0.006818173681452018,0.0008989378942986525,0.0,0.00688706589849269,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Sacramento,cehwi,composite,all,Sacramento,2025-2050,123370.0,1164.0,0.03860924422284682,0.001299251067962677,0.0740148837345814,0.03967532389442617,0.001300587651611006,0.07805006013724133,SSP2-4.5,CEHWI,Compound
ssp245,Sacramento,cehwi,day,all,Sacramento,2025-2050,123370.0,25504.0,0.354830006883708,0.004899007992493801,0.8132110328405499,0.3611438841669775,0.004928880802672434,0.8437221098129732,SSP2-4.5,CEHWI,Daytime
ssp245,Sacramento,cehwi,night,all,Sacramento,2025-2050,123370.0,103.0,0.0,0.0,0.0001981908894185203,0.0,0.0,0.00019858195548847645,SSP2-4.5,CEHWI,Nighttime
ssp245,Sacramento,exceeded_quantity,composite,all,Sacramento,2025-2050,123370.0,1164.0,0.05422629237832282,0.0,0.11857876603713689,0.05596678082097838,0.0,0.1272236590148326,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Sacramento,exceeded_quantity,day,all,Sacramento,2025-2050,123370.0,25504.0,0.47945638112287065,0.03361137822460954,1.0103232054416718,0.49072556725876865,0.0342138211513473,1.0532721831781495,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Sacramento,exceeded_quantity,night,all,Sacramento,2025-2050,123370.0,103.0,0.0002001725303571027,0.0,0.0013959389116901875,0.0002006566012165411,0.0,0.0014158420562425517,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Salt_Lake_City,cehwi,composite,all,Salt Lake City,2025-2050,94900.0,674.0,0.02122368399571227,0.0006609088569833078,0.040981860385397355,0.02166860961151773,0.0006614030408939589,0.042675816182141536,SSP2-4.5,CEHWI,Compound
ssp245,Salt_Lake_City,cehwi,day,all,Salt Lake City,2025-2050,94900.0,17477.0,0.5362092167018561,0.027893604979986455,1.1397531696460301,0.55020185128974,0.028127488973522227,1.1977939750734081,SSP2-4.5,CEHWI,Daytime
ssp245,Salt_Lake_City,cehwi,night,all,Salt Lake City,2025-2050,94900.0,60.0,0.0,0.0,6.144358167802853e-05,0.0,0.0,6.150224028011401e-05,SSP2-4.5,CEHWI,Nighttime
ssp245,Salt_Lake_City,exceeded_quantity,composite,all,Salt Lake City,2025-2050,94900.0,674.0,0.027576412918325615,0.0,0.06336684945969952,0.028156423473466304,0.0,0.06651875571736753,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Salt_Lake_City,exceeded_quantity,day,all,Salt Lake City,2025-2050,94900.0,17477.0,0.49078202845489177,0.02268991895886103,1.0370891031603107,0.5015968794054062,0.022943064399659367,1.0812660221109966,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Salt_Lake_City,exceeded_quantity,night,all,Salt Lake City,2025-2050,94900.0,60.0,5.61014831153047e-05,0.0,0.0004627868657946492,5.614170466176256e-05,0.0,0.0004654730323095976,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,San_Antonio,cehwi,composite,all,San Antonio,2025-2050,256230.0,44594.0,0.5313406980107453,0.017449824169623297,1.0211436020079172,0.5453657371207195,0.017467370275321213,1.0744227790829675,SSP2-4.5,CEHWI,Compound
ssp245,San_Antonio,cehwi,day,all,San Antonio,2025-2050,256230.0,38393.0,0.1115150529270382,6.62208138301526e-06,0.2759621637970159,0.112461879070978,6.641866567391875e-06,0.28155546245042035,SSP2-4.5,CEHWI,Daytime
ssp245,San_Antonio,cehwi,night,all,San Antonio,2025-2050,256230.0,51427.0,0.0,0.0,0.08939833700283999,0.0,0.0,0.08977257718830875,SSP2-4.5,CEHWI,Nighttime
ssp245,San_Antonio,exceeded_quantity,composite,all,San Antonio,2025-2050,256230.0,44594.0,0.4089810139103331,0.0,0.9581560847477213,0.4155079128835221,0.0,0.9941238082513953,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,San_Antonio,exceeded_quantity,day,all,San Antonio,2025-2050,256230.0,38393.0,0.15394038064598045,6.728944959854347e-05,0.3699688885837349,0.15518819529562852,6.757521573931827e-05,0.37696672669911235,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,San_Antonio,exceeded_quantity,night,all,San Antonio,2025-2050,256230.0,51427.0,0.04556191416594512,0.0,0.32694042602254936,0.0456648610353136,0.0,0.33115554865199065,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,San_Bernardino,cehwi,composite,all,San Bernardino,2025-2050,66430.0,1575.0,0.06634950626456108,0.0020640939254967234,0.1281295242421862,0.06773515972157852,0.002065627028170897,0.13340469241498618,SSP2-4.5,CEHWI,Compound
ssp245,San_Bernardino,cehwi,day,all,San Bernardino,2025-2050,66430.0,13349.0,0.2969842188522634,0.001099102168422915,0.7018353398620109,0.30133870893414955,0.0011051832025281646,0.7248312744945699,SSP2-4.5,CEHWI,Daytime
ssp245,San_Bernardino,cehwi,night,all,San Bernardino,2025-2050,66430.0,569.0,0.0,0.0,0.0023619161156592772,0.0,0.0,0.00236873977519778,SSP2-4.5,CEHWI,Nighttime
ssp245,San_Bernardino,exceeded_quantity,composite,all,San Bernardino,2025-2050,66430.0,1575.0,0.09309112544790712,0.0,0.21131431845198506,0.09531063782818147,0.0,0.22290980355015752,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,San_Bernardino,exceeded_quantity,day,all,San Bernardino,2025-2050,66430.0,13349.0,0.4025438743180928,0.01266995921121133,0.8825822815567042,0.40995953963681664,0.012845168394725175,0.9146072191216061,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,San_Bernardino,exceeded_quantity,night,all,San Bernardino,2025-2050,66430.0,569.0,0.001521717799324581,0.0,0.01136983206038482,0.0015243927380120704,0.0,0.011496627752511163,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,San_Diego,cehwi,composite,all,San Diego,2025-2050,208780.0,455.0,0.0075478914709383865,0.0002359831322121314,0.014554378052982141,0.007716382213070517,0.00023615847335498359,0.015196605952786059,SSP2-4.5,CEHWI,Compound
ssp245,San_Diego,cehwi,day,all,San Diego,2025-2050,208780.0,49218.0,0.3423729731335979,0.0035580920286974716,0.7996649355018326,0.3477686358817405,0.0035801727413187177,0.8267430199603342,SSP2-4.5,CEHWI,Daytime
ssp245,San_Diego,cehwi,night,all,San Diego,2025-2050,208780.0,1.0,0.0,0.0,3.403027624028376e-08,0.0,0.0,3.403148519606889e-08,SSP2-4.5,CEHWI,Nighttime
ssp245,San_Diego,exceeded_quantity,composite,all,San Diego,2025-2050,208780.0,455.0,0.011921671128219246,6.961321379906026e-06,0.0261878475165615,0.01228452400751034,6.998397447956126e-06,0.028000686538423056,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,San_Diego,exceeded_quantity,day,all,San Diego,2025-2050,208780.0,49218.0,0.48642089313827214,0.03078506519219285,1.0384135655796856,0.49717899142428296,0.031340716693961365,1.0801555449819062,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,San_Diego,exceeded_quantity,night,all,San Diego,2025-2050,208780.0,1.0,4.959206813823163e-08,0.0,4.240151870652361e-07,4.959463565518728e-08,0.0,4.2420297951403397e-07,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,San_Francisco,cehwi,composite,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,CEHWI,Compound
ssp245,San_Francisco,cehwi,day,all,San Francisco,2025-2050,28470.0,6403.0,0.41151640865017963,0.009586050468873081,0.9283464285165145,0.4195525649759531,0.00965787899995318,0.9654018910416028,SSP2-4.5,CEHWI,Daytime
ssp245,San_Francisco,cehwi,night,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,CEHWI,Nighttime
ssp245,San_Francisco,exceeded_quantity,composite,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,San_Francisco,exceeded_quantity,day,all,San Francisco,2025-2050,28470.0,6403.0,0.5490607127047137,0.034667253645982325,1.1551511999625155,0.5617402897455539,0.03517272726977329,1.2045827509766742,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,San_Francisco,exceeded_quantity,night,all,San Francisco,2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,San_Jose,cehwi,composite,all,San Jose,2025-2050,180310.0,2332.0,0.05838114886149283,0.0019395543258067494,0.11169251780104027,0.06016351465802489,0.0019417474259708447,0.11844461290410667,SSP2-4.5,CEHWI,Compound
ssp245,San_Jose,cehwi,day,all,San Jose,2025-2050,180310.0,37830.0,0.31212358688229164,0.002267771735049677,0.7334279442456699,0.316868046041559,0.0022810713448639395,0.7578882282088141,SSP2-4.5,CEHWI,Daytime
ssp245,San_Jose,cehwi,night,all,San Jose,2025-2050,180310.0,664.0,0.0,0.0,0.0017083747045627926,0.0,0.0,0.0017173842686801137,SSP2-4.5,CEHWI,Nighttime
ssp245,San_Jose,exceeded_quantity,composite,all,San Jose,2025-2050,180310.0,2332.0,0.07806926353883269,4.446168921760812e-05,0.16951017446640346,0.08068399964008494,4.48316755622438e-05,0.18233869367747607,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,San_Jose,exceeded_quantity,day,all,San Jose,2025-2050,180310.0,37830.0,0.4429913643601819,0.018945590964411365,0.9577354680358724,0.4518250256658746,0.01919623778555906,0.9943457208290569,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,San_Jose,exceeded_quantity,night,all,San Jose,2025-2050,180310.0,664.0,0.0011468992374497494,0.0,0.007123381147902965,0.0011527636085692861,0.0,0.007245301876330453,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Santa_Ana,cehwi,composite,all,Santa Ana,2025-2050,37960.0,135.0,0.013712385381643044,0.0004488807220811352,0.026355888822203646,0.014057139441538595,0.0004492834269033989,0.027664995456173787,SSP2-4.5,CEHWI,Compound
ssp245,Santa_Ana,cehwi,day,all,Santa Ana,2025-2050,37960.0,8919.0,0.33491232981168073,0.0028146252073791506,0.7811935685602778,0.34021095766428766,0.0028296888617052093,0.8078081445931872,SSP2-4.5,CEHWI,Daytime
ssp245,Santa_Ana,cehwi,night,all,Santa Ana,2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,CEHWI,Nighttime
ssp245,Santa_Ana,exceeded_quantity,composite,all,Santa Ana,2025-2050,37960.0,135.0,0.020740961248935538,1.3606589964414386e-05,0.04515497078308649,0.02142529078032942,1.3641850870649104e-05,0.04851303217464038,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Santa_Ana,exceeded_quantity,day,all,Santa Ana,2025-2050,37960.0,8919.0,0.4863619117790452,0.035745527740613396,1.0303837002640066,0.4977948932273748,0.03644679623956776,1.073428480531915,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Santa_Ana,exceeded_quantity,night,all,Santa Ana,2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Scottsdale,cehwi,composite,all,Scottsdale,2025-2050,37960.0,4117.0,0.2594996540214643,0.007942473212951643,0.5017813992896775,0.2646195966516457,0.007947935914837004,0.5212912573884546,SSP2-4.5,CEHWI,Compound
ssp245,Scottsdale,cehwi,day,all,Scottsdale,2025-2050,37960.0,6823.0,0.23196344589165477,0.0010140314222098809,0.5483495100366915,0.23527934456761998,0.0010177480829683843,0.5655760447651789,SSP2-4.5,CEHWI,Daytime
ssp245,Scottsdale,cehwi,night,all,Scottsdale,2025-2050,37960.0,4465.0,0.0,0.0,0.09390784219331587,0.0,0.0,0.09475102104918845,SSP2-4.5,CEHWI,Nighttime
ssp245,Scottsdale,exceeded_quantity,composite,all,Scottsdale,2025-2050,37960.0,4117.0,0.29890454223440305,0.0,0.6938863685427589,0.3043358013629545,0.0,0.7232826726191648,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Scottsdale,exceeded_quantity,day,all,Scottsdale,2025-2050,37960.0,6823.0,0.29138195814849766,0.004524575253607932,0.6605400665175534,0.2956559026968421,0.004572790969193461,0.6805424891973526,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Scottsdale,exceeded_quantity,night,all,Scottsdale,2025-2050,37960.0,4465.0,0.04726299861890912,0.0,0.28904049024154665,0.04746349042419447,0.0,0.294435537434615,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Seattle,cehwi,composite,all,Seattle,2025-2050,113880.0,21.0,0.0007652725190845417,2.4457808668811113e-05,0.00147214608861854,0.0007840321965074881,2.4477469538153583e-05,0.0015435869234768208,SSP2-4.5,CEHWI,Compound
ssp245,Seattle,cehwi,day,all,Seattle,2025-2050,113880.0,22899.0,0.44513649559492646,0.016732767905097444,0.9760726874283144,0.45519317150595945,0.016880270112792868,1.0198299469359833,SSP2-4.5,CEHWI,Daytime
ssp245,Seattle,cehwi,night,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,CEHWI,Nighttime
ssp245,Seattle,exceeded_quantity,composite,all,Seattle,2025-2050,113880.0,21.0,0.0013079453892506745,0.0,0.0027674674290949965,0.0013566615478569836,0.0,0.0029986207253743517,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Seattle,exceeded_quantity,day,all,Seattle,2025-2050,113880.0,22899.0,0.6124629820908715,0.081950104437956,1.2135342628102985,0.6322074739375212,0.08376842275931264,1.2789806307001281,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Seattle,exceeded_quantity,night,all,Seattle,2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,St_Louis,cehwi,composite,all,St Louis,2025-2050,66430.0,9390.0,0.5010188103927429,0.015310419981278828,0.9701322182276665,0.5155328063574466,0.01532664775111417,1.0267276946981603,SSP2-4.5,CEHWI,Compound
ssp245,St_Louis,cehwi,day,all,St Louis,2025-2050,66430.0,9409.0,0.14200207954192082,3.0180937200874008e-05,0.34557520365366484,0.1435595669528663,3.025224688225531e-05,0.3543995557957576,SSP2-4.5,CEHWI,Daytime
ssp245,St_Louis,cehwi,night,all,St Louis,2025-2050,66430.0,6542.0,0.0,0.0,0.038764169901293596,0.0,0.0,0.03890970376476141,SSP2-4.5,CEHWI,Nighttime
ssp245,St_Louis,exceeded_quantity,composite,all,St Louis,2025-2050,66430.0,9390.0,0.49777957843302817,0.00034229122952098283,1.1237390208011953,0.5103800821199214,0.0003444355470986531,1.1877173630775204,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,St_Louis,exceeded_quantity,day,all,St Louis,2025-2050,66430.0,9409.0,0.23892500480238305,0.003971303894463913,0.5376614431092144,0.2425909733044302,0.004003367028368501,0.5547312880818324,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,St_Louis,exceeded_quantity,night,all,St Louis,2025-2050,66430.0,6542.0,0.02504246212490211,0.0,0.1727820960395312,0.025109147893210268,0.0,0.17525807113833636,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,St_Petersburg,cehwi,composite,all,St Petersburg,2025-2050,18980.0,2076.0,0.13119801720336216,0.0036718620864018997,0.25590550405299495,0.13272682167794841,0.003673169449081212,0.2617804739068162,SSP2-4.5,CEHWI,Compound
ssp245,St_Petersburg,cehwi,day,all,St Petersburg,2025-2050,18980.0,4258.0,0.2609727879013648,0.011960328247718558,0.5898764076719584,0.2661204237687305,0.012092151829833267,0.6118440106749758,SSP2-4.5,CEHWI,Daytime
ssp245,St_Petersburg,cehwi,night,all,St Petersburg,2025-2050,18980.0,3697.0,0.0,0.0,0.09598372463563615,0.0,0.0,0.09648803729174407,SSP2-4.5,CEHWI,Nighttime
ssp245,St_Petersburg,exceeded_quantity,composite,all,St Petersburg,2025-2050,18980.0,2076.0,0.15171957302353334,0.0,0.36472808084103686,0.15309092178481343,0.0,0.3727129189293713,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,St_Petersburg,exceeded_quantity,day,all,St Petersburg,2025-2050,18980.0,4258.0,0.20966467394431496,4.7437475201692835e-05,0.5022785728809618,0.21141568118186427,4.757405824463172e-05,0.5119334306454701,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,St_Petersburg,exceeded_quantity,night,all,St Petersburg,2025-2050,18980.0,3697.0,0.043702173423682336,0.0,0.30856793679876326,0.043808570038880876,0.0,0.31267510893016426,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Tallahassee,cehwi,composite,all,Tallahassee,2025-2050,94900.0,11431.0,0.24547275911488697,0.00757583625966978,0.474486963617311,0.25039874352446206,0.007581421672353106,0.4932166112401477,SSP2-4.5,CEHWI,Compound
ssp245,Tallahassee,cehwi,day,all,Tallahassee,2025-2050,94900.0,14839.0,0.17025850475146204,0.005699173520102686,0.3889136537045274,0.17333053268190798,0.0057508195787002525,0.4024966910044477,SSP2-4.5,CEHWI,Daytime
ssp245,Tallahassee,cehwi,night,all,Tallahassee,2025-2050,94900.0,17321.0,0.0,0.0,0.06493000734134889,0.0,0.0,0.06516691115951465,SSP2-4.5,CEHWI,Nighttime
ssp245,Tallahassee,exceeded_quantity,composite,all,Tallahassee,2025-2050,94900.0,11431.0,0.2379266721396957,0.0,0.5623490392845824,0.24118176680040238,0.0,0.5805642904402121,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Tallahassee,exceeded_quantity,day,all,Tallahassee,2025-2050,94900.0,14839.0,0.17827098190746044,0.00024281193003631844,0.42103639126142267,0.18006640368822102,0.00024466034427808597,0.43059517451865575,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Tallahassee,exceeded_quantity,night,all,Tallahassee,2025-2050,94900.0,17321.0,0.030006390198949438,0.0,0.23213423869928304,0.030048158017529015,0.0,0.23439603504942896,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Tampa,cehwi,composite,all,Tampa,2025-2050,94900.0,8566.0,0.11816535764972066,0.0033442351405620577,0.23025873774983485,0.11965080112457802,0.003345586340757956,0.2359560159083985,SSP2-4.5,CEHWI,Compound
ssp245,Tampa,cehwi,day,all,Tampa,2025-2050,94900.0,21710.0,0.33290950170713646,0.013908980087545049,0.746495605847949,0.3397776208457253,0.014078989087692022,0.7760761403591301,SSP2-4.5,CEHWI,Daytime
ssp245,Tampa,cehwi,night,all,Tampa,2025-2050,94900.0,18597.0,0.0,0.0,0.10261204962935393,0.0,0.0,0.1031898000211627,SSP2-4.5,CEHWI,Nighttime
ssp245,Tampa,exceeded_quantity,composite,all,Tampa,2025-2050,94900.0,8566.0,0.14084494466368366,0.0,0.3374291511639562,0.14226668897005001,0.0,0.3456502588813475,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Tampa,exceeded_quantity,day,all,Tampa,2025-2050,94900.0,21710.0,0.28932482146194155,0.0012627636672495948,0.6766453691565717,0.292558215837674,0.00127216334188182,0.6932605974436009,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Tampa,exceeded_quantity,night,all,Tampa,2025-2050,94900.0,18597.0,0.04666957815461643,0.0,0.32329809813204147,0.046794225759596686,0.0,0.3278198337348194,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Tucson,cehwi,composite,all,Tucson,2025-2050,132860.0,13699.0,0.28310840968163486,0.009010443248598081,0.545746754196454,0.2894753755363805,0.009017853008529884,0.569933701491864,SSP2-4.5,CEHWI,Compound
ssp245,Tucson,cehwi,day,all,Tucson,2025-2050,132860.0,20717.0,0.2382524497037016,0.0017861592444669869,0.5528175490940789,0.24216957140759515,0.0017960369589176313,0.5724538225668513,SSP2-4.5,CEHWI,Daytime
ssp245,Tucson,cehwi,night,all,Tucson,2025-2050,132860.0,16772.0,0.0,0.0,0.10874130377630588,0.0,0.0,0.10976847024791951,SSP2-4.5,CEHWI,Nighttime
ssp245,Tucson,exceeded_quantity,composite,all,Tucson,2025-2050,132860.0,13699.0,0.3249045118373548,0.0,0.7448593175499041,0.331764349150779,0.0,0.7809918718832868,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Tucson,exceeded_quantity,day,all,Tucson,2025-2050,132860.0,20717.0,0.2937551798819932,0.009147937120725865,0.6494300768849773,0.2989225265642501,0.009269580327474528,0.6720030964524139,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Tucson,exceeded_quantity,night,all,Tucson,2025-2050,132860.0,16772.0,0.06085831483643051,0.0,0.33759710655364145,0.0612546561734504,0.0,0.3447912197956738,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Virginia_Beach,cehwi,composite,all,Virginia Beach,2025-2050,18980.0,2244.0,0.2879955530179495,0.008993304946128803,0.556239023419181,0.29395690381330447,0.009000100324539479,0.5789137073020697,SSP2-4.5,CEHWI,Compound
ssp245,Virginia_Beach,cehwi,day,all,Virginia Beach,2025-2050,18980.0,2019.0,0.07438440048771561,0.0,0.1860714256785067,0.07490122290432831,0.0,0.18925775293978453,SSP2-4.5,CEHWI,Daytime
ssp245,Virginia_Beach,cehwi,night,all,Virginia Beach,2025-2050,18980.0,2172.0,0.0,0.0,0.038122722647841445,0.0,0.0,0.038240963807026296,SSP2-4.5,CEHWI,Nighttime
ssp245,Virginia_Beach,exceeded_quantity,composite,all,Virginia Beach,2025-2050,18980.0,2244.0,0.314093285507107,0.0,0.7289333692096291,0.3198321485686034,0.0,0.759864294423431,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Virginia_Beach,exceeded_quantity,day,all,Virginia Beach,2025-2050,18980.0,2019.0,0.1436717515325923,0.0009759591953083819,0.33542304762228664,0.1453243966337447,0.0009873079470711984,0.34383887734945623,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Virginia_Beach,exceeded_quantity,night,all,Virginia Beach,2025-2050,18980.0,2172.0,0.02438368133016928,0.0,0.17681850031457533,0.02443526344802347,0.0,0.179030391366355,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Visalia,cehwi,composite,all,Visalia,2025-2050,56940.0,6583.0,0.3620286091494834,0.011708935831592765,0.6964144857757804,0.3714485433993137,0.011720413312524455,0.7322666481917054,SSP2-4.5,CEHWI,Compound
ssp245,Visalia,cehwi,day,all,Visalia,2025-2050,56940.0,9284.0,0.13920115905078095,0.00010464087916380892,0.34236155543917646,0.14050075786934396,0.00010503368763063873,0.34984581476038984,SSP2-4.5,CEHWI,Daytime
ssp245,Visalia,cehwi,night,all,Visalia,2025-2050,56940.0,4275.0,0.0,0.0,0.0466098240722884,0.0,0.0,0.0469382882887656,SSP2-4.5,CEHWI,Nighttime
ssp245,Visalia,exceeded_quantity,composite,all,Visalia,2025-2050,56940.0,6583.0,0.3666322836682621,0.0,0.8413196843251157,0.3743122864419223,0.0,0.8819325790120542,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Visalia,exceeded_quantity,day,all,Visalia,2025-2050,56940.0,9284.0,0.21649052845362224,0.0005203974244895983,0.5079391865131062,0.21885037704512414,0.0005239478959985037,0.5203648039649147,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Visalia,exceeded_quantity,night,all,Visalia,2025-2050,56940.0,4275.0,0.02614870894014968,0.0,0.16330455343923694,0.026258978616567646,0.0,0.1661835593223217,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp245,Washington,cehwi,composite,all,Washington,2025-2050,66430.0,5413.0,0.25359922753069175,0.007934012393945143,0.49048529250283585,0.25990508852960115,0.007941270963088193,0.5148531312058371,SSP2-4.5,CEHWI,Compound
ssp245,Washington,cehwi,day,all,Washington,2025-2050,66430.0,9466.0,0.15168733081921357,0.002482242816171842,0.3635235591982939,0.15361007781907685,0.0025060022184782587,0.37315148368329376,SSP2-4.5,CEHWI,Daytime
ssp245,Washington,cehwi,night,all,Washington,2025-2050,66430.0,3545.0,0.0,0.0,0.01666720925135347,0.0,0.0,0.01671000561078366,SSP2-4.5,CEHWI,Nighttime
ssp245,Washington,exceeded_quantity,composite,all,Washington,2025-2050,66430.0,5413.0,0.2887631723043881,0.0,0.6574477730509589,0.2953619962904481,0.0,0.6918353155876779,SSP2-4.5,Exceeded cumulative intensity,Compound
ssp245,Washington,exceeded_quantity,day,all,Washington,2025-2050,66430.0,9466.0,0.2626175239201442,0.004009777234495541,0.5915055324705317,0.2666492987140355,0.004048489668661267,0.610426456222034,SSP2-4.5,Exceeded cumulative intensity,Daytime
ssp245,Washington,exceeded_quantity,night,all,Washington,2025-2050,66430.0,3545.0,0.012605597585213,0.0,0.08968130655377607,0.012636134955935047,0.0,0.09086535603131374,SSP2-4.5,Exceeded cumulative intensity,Nighttime
ssp370,Abilene,cehwi,composite,all,Abilene,2025-2050,85410.0,15395.0,0.7580545899554858,0.022325859807875294,1.466063394561236,0.7837988253293932,0.02235358881853965,1.5666238086120063,SSP3-7.0,CEHWI,Compound
ssp370,Abilene,cehwi,day,all,Abilene,2025-2050,85410.0,7945.0,0.05593790900973131,0.0,0.14025932269948627,0.05630362367595366,0.0,0.1425334787126182,SSP3-7.0,CEHWI,Daytime
ssp370,Abilene,cehwi,night,all,Abilene,2025-2050,85410.0,11105.0,0.0,0.0,0.053054843220268794,0.0,0.0,0.05327433818531091,SSP3-7.0,CEHWI,Nighttime
