city,lag,estimate,std.error,p.value,n_obs,pct,sig05,sig01,sig001,stars,direction,inside_plot_range,plot_ymin_pct,plot_ymax_pct
Sacramento,11,0.4897251279309751,0.2359484137351918,0.0379346491489007,65748,63.18676034775914,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
Sacramento,12,-0.0409031231312715,0.1814854533110782,0.8216839620067444,65748,-4.007788030737247,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,1,0.2472066160661243,0.0335892043115999,1.8431787257943428e-13,98622,28.044364567791916,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Antonio,2,0.1843442911031339,0.0284105828324906,8.665012447162998e-11,98622,20.24297376994888,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Antonio,3,0.0431165638171247,0.0467692339324477,0.3565806604707677,98622,4.405958732880966,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,4,0.0541824459431643,0.0458242970522154,0.2370487791993406,98622,5.567718860658988,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,5,-0.0194922062387394,0.0236299693505425,0.4094321021888579,98622,-1.930346152642892,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,6,0.03140560691001,0.0607105568857722,0.6049463421021724,98622,3.1903966394379646,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,7,0.0680202884384985,0.092621063373157,0.4627090686614347,98622,7.038702473980019,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,8,0.0020972665395131,0.0600587215354134,0.972143320431708,98622,0.209946734126909,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,9,0.0359494971666169,0.0359488188684644,0.3173013767285871,98622,3.660349375542471,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,10,-0.0488448735172641,0.0354115814877128,0.1677876628621215,98622,-4.767115033457436,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,11,-0.009543502286055,0.0590679079206675,0.871645811290495,98622,-0.9498107591011884,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Antonio,12,-0.0277252662649628,0.0550397141723692,0.6144497058436003,98622,-2.73444486102058,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,1,0.2760126843748926,0.3607839589626678,0.4442501615545445,38353,31.786458020967917,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,2,0.1526277940262199,0.476655336179443,0.748812341388171,38353,16.48913187346468,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,3,-1.6219671024740792,0.9319393706217344,0.0817850734581809,38353,-80.24902053041728,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,4,0.6806179905199043,0.136160991838005,5.774001512585205e-07,38353,97.50979469581486,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Bernardino,5,-0.523354813805941,0.2506835359520121,0.0368238981968199,38353,-40.747061591250166,True,False,False,*,PA_down,True,-99.58977602962183,143.3024128495964
San Bernardino,6,0.7240929203085473,0.4474330564332359,0.1055921813144187,38353,106.28590734843554,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,7,0.2132672965427961,0.437832617253808,0.6261890384961887,38353,23.771544409090996,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,8,-0.1292235022827759,0.5052580627749155,0.7981381488030428,38353,-12.122246519004031,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,9,0.969388786385527,0.4303342984025644,0.0242817788123115,38353,163.63326044303884,True,False,False,*,PA_up,False,-99.58977602962183,143.3024128495964
San Bernardino,10,0.2762416058253483,0.2723908711070094,0.3105174813754077,38353,31.816630221488683,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,11,-0.4169055747346997,0.3047471617596374,0.1713003081107585,38353,-34.09168488926244,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Bernardino,12,-0.129223502282775,0.3966624298656054,0.7445930703837194,38353,-12.122246519003957,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Jose,1,0.768132707901085,0.1190727803170474,1.1115021088057904e-10,82185,115.573710229582,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,2,0.2961469174512199,0.1803300533281912,0.1005383338705741,82185,34.46676974714642,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Jose,3,0.571852798856293,0.1281944740152286,8.164567925531402e-06,82185,77.15463315894031,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,4,0.1783638817948638,0.1678886859781971,0.2880569939598479,82185,19.5260175530223,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Jose,5,0.6638716975766373,0.1979966218418394,0.0007995671850445956,82185,94.22977852367536,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,6,0.3725198962357839,0.1545113022255108,0.0159107833088194,82185,45.13873560009309,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,7,0.1603453762921599,0.1325782584023875,0.2264940591923149,82185,17.391624382429605,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
San Jose,8,0.1960634588943432,0.0899464015712395,0.0292736975550607,82185,21.660410723621524,True,False,False,*,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,9,0.4570772842639266,0.1335658577175491,0.0006213678110291409,82185,57.94509462364328,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,10,0.5597314383242478,0.0491209613069115,4.4302834635316885e-30,82185,75.0202399884031,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,11,0.3273994609551984,0.0820105566133987,6.54735057779102e-05,82185,38.735556088308186,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
San Jose,12,0.3577048104506828,0.0802530296497495,8.30322678668558e-06,82185,43.00434242950912,True,True,True,***,PA_up,True,-99.58977602962183,143.3024128495964
Scottsdale,1,-0.1618685042754302,0.0748331293736945,0.0305366108949114,10958,-14.944695872450698,True,False,False,*,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,2,-0.2689496702741724,0.0118458823513814,4.084401009931783e-114,10958,-23.58182842634165,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,3,-0.0078470977817172,0.0339093949810004,0.8169934407012551,10958,-0.7816389685561531,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Scottsdale,4,-0.1990972853199835,0.0032105561149394,0.0,10958,-18.052983296252776,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,5,0.0034980686999559,0.0811140891597829,0.9656016587400224,10958,0.350419408252467,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
Scottsdale,6,-0.1194636424348652,0.0230032061458373,2.065461718630491e-07,10958,-11.260372919973882,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,7,-0.0157105618537375,0.0070757185992807,0.0263951135774162,10958,-1.5587794731176663,True,False,False,*,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,8,-0.0925433345075242,0.0275402585136228,0.0007785988663479343,10958,-8.839029404915898,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,9,-0.2434925470704213,0.0368647794475726,3.9746793768451256e-11,10958,-21.61146817474232,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,10,-0.1222112086759154,0.0610840608678173,0.0454241502527521,10958,-11.50385627708247,True,False,False,*,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,11,-0.3324142996510354,0.0295980552111705,2.8736961921150837e-29,10958,-28.28098703252714,True,True,True,***,PA_down,True,-99.58977602962183,143.3024128495964
Scottsdale,12,-0.0114487048209295,0.0714888503153113,0.8727654996535186,10958,-1.1383417788069838,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
St. Louis,1,0.0418393027037339,0.0570220210821322,0.4631075894440903,38353,4.272690189267192,False,False,False,,non_significant,True,-99.58977602962183,143.3024128495964
