scenario,city_standard,model_key,indicator,heatwave_type,activity_type,curve_scope,partition_family,partition_name,denominator_id,denominator_label,denominator_months,period,n_days,heatwave_days,pa_loss_fraction_percent_all_days,pa_loss_fraction_low_percent_all_days,pa_loss_fraction_high_percent_all_days,annualized_asri_percent,annualized_asri_low_percent,annualized_asri_high_percent,benefit_adjusted_asri_percent,benefit_adjusted_asri_low_percent,benefit_adjusted_asri_high_percent,exposure_clipped_share,lon,lat
ssp245,San_Diego,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,208780.0,1.0,4.9592068138231635e-08,0.0,4.240151870652361e-07,4.9594635655187285e-08,0.0,4.24202979514034e-07,4.9594635655187285e-08,-3.250137082035157e-07,4.24202979514034e-07,0.0,-117.12185558422306,32.79604065818703
ssp245,San_Francisco,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Francisco,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,6403.0,0.4115164086501796,0.009586050468873,0.9283464285165144,0.4195525649759531,0.0096578789999531,0.9654018910416028,0.4195525649759531,-0.1262967610896981,0.9654018910416028,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Francisco,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Francisco,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Francisco,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,6403.0,0.5490607127047137,0.0346672536459823,1.1551511999625157,0.5617402897455539,0.0351727272697732,1.2045827509766742,0.5617402897455539,-0.0811021714855657,1.2045827509766742,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Francisco,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,28470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.42865312515914,37.75892014266124
ssp245,San_Jose,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,2332.0,0.0583811488614928,0.0019395543258067,0.1116925178010402,0.0601635146580248,0.0019417474259708,0.1184446129041066,0.0601635146580248,0.0018824164119431,0.1184446129041066,0.0,-121.84415719358398,37.299085696614654
ssp245,San_Jose,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,37830.0,0.3121235868822916,0.0022677717350496,0.7334279442456699,0.316868046041559,0.0022810713448639,0.7578882282088141,0.316868046041559,-0.1241521361256978,0.7578882282088141,0.0,-121.84415719358398,37.299085696614654
ssp245,San_Jose,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,664.0,0.0,0.0,0.0017083747045627,0.0,0.0,0.0017173842686801,-0.0013972505121166,-0.0045118852929135,0.0017173842686801,0.0,-121.84415719358398,37.299085696614654
ssp245,San_Jose,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,2332.0,0.0780692635388326,4.446168921760812e-05,0.1695101744664034,0.0806839996400849,4.48316755622438e-05,0.182338693677476,0.0806839996400849,-0.0209706943973061,0.182338693677476,0.0,-121.84415719358398,37.299085696614654
ssp245,San_Jose,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,37830.0,0.4429913643601819,0.0189455909644113,0.9577354680358724,0.4518250256658746,0.019196237785559,0.9943457208290568,0.4518250256658746,-0.0906956694973073,0.9943457208290568,0.0,-121.84415719358398,37.299085696614654
ssp245,San_Jose,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,180310.0,664.0,0.0011468992374497,0.0,0.0071233811479029,0.0011527636085692,0.0,0.0072453018763304,0.0011527636085692,-0.0049397746591918,0.0072453018763304,0.0,-121.84415719358398,37.299085696614654
ssp245,Santa_Ana,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,135.0,0.013712385381643,0.0004488807220811,0.0263558888222036,0.0140571394415385,0.0004492834269033,0.0276649954561737,0.0140571394415385,0.0004492834269033,0.0276649954561737,0.0,-117.90338988140702,33.723066921844264
ssp245,Santa_Ana,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,8919.0,0.3349123298116807,0.0028146252073791,0.7811935685602778,0.3402109576642876,0.0028296888617052,0.8078081445931872,0.3402109576642876,-0.1273862292646142,0.8078081445931872,0.0,-117.90338988140702,33.723066921844264
ssp245,Santa_Ana,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.90338988140702,33.723066921844264
ssp245,Santa_Ana,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,135.0,0.0207409612489355,1.3606589964414386e-05,0.0451549707830864,0.0214252907803294,1.3641850870649104e-05,0.0485130321746403,0.0214252907803294,-0.0056624506139815,0.0485130321746403,0.0,-117.90338988140702,33.723066921844264
ssp245,Santa_Ana,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,8919.0,0.4863619117790452,0.0357455277406133,1.0303837002640066,0.4977948932273748,0.0364467962395677,1.073428480531915,0.4977948932273748,-0.0778386940771648,1.073428480531915,0.0,-117.90338988140702,33.723066921844264
ssp245,Santa_Ana,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.90338988140702,33.723066921844264
ssp245,Scottsdale,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,4117.0,0.2594996540214643,0.0079424732129516,0.5017813992896775,0.2646195966516457,0.007947935914837,0.5212912573884546,0.2646195966516457,0.007947935914837,0.5212912573884546,0.0,-111.85259478908768,33.55745813694949
ssp245,Scottsdale,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,6823.0,0.2319634458916547,0.0010140314222098,0.5483495100366915,0.2352793445676199,0.0010177480829683,0.5655760447651789,0.2352793445676199,-0.0950173556299408,0.5655760447651789,0.0,-111.85259478908768,33.55745813694949
ssp245,Scottsdale,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,4465.0,0.0,0.0,0.0939078421933158,0.0,0.0,0.0947510210491884,-0.0713108134532405,-0.2373726479556703,0.0947510210491884,0.0,-111.85259478908768,33.55745813694949
ssp245,Scottsdale,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,4117.0,0.298904542234403,0.0,0.6938863685427589,0.3043358013629545,0.0,0.7232826726191648,0.3043358013629545,-0.114611069893255,0.7232826726191648,0.0,-111.85259478908768,33.55745813694949
ssp245,Scottsdale,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,6823.0,0.2913819581484976,0.0045245752536079,0.6605400665175534,0.2956559026968421,0.0045727909691934,0.6805424891973526,0.2956559026968421,-0.0892306838036678,0.6805424891973526,0.0,-111.85259478908768,33.55745813694949
ssp245,Scottsdale,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,37960.0,4465.0,0.0472629986189091,0.0,0.2890404902415466,0.0474634904241944,0.0,0.294435537434615,0.0474634904241944,-0.1995085565862263,0.294435537434615,0.0,-111.85259478908768,33.55745813694949
ssp245,Seattle,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,21.0,0.0007652725190845,2.4457808668811117e-05,0.0014721460886185,0.0007840321965074,2.4477469538153583e-05,0.0015435869234768,0.0007840321965074,2.4477469538153583e-05,0.0015435869234768,0.0,-122.34363400005496,47.628300390101685
ssp245,Seattle,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,22899.0,0.4451364955949264,0.0167327679050974,0.9760726874283144,0.4551931715059594,0.0168802701127928,1.0198299469359833,0.4551931715059594,-0.1094436039240653,1.0198299469359833,0.0,-122.34363400005496,47.628300390101685
ssp245,Seattle,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.34363400005496,47.628300390101685
ssp245,Seattle,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,21.0,0.0013079453892506,0.0,0.0027674674290949,0.0013566615478569,0.0,0.0029986207253743,0.0013566615478569,-0.0002852976296603,0.0029986207253743,0.0,-122.34363400005496,47.628300390101685
ssp245,Seattle,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,22899.0,0.6124629820908715,0.081950104437956,1.2135342628102983,0.6322074739375212,0.0837684227593126,1.278980630700128,0.6322074739375212,-0.0145656828250852,1.278980630700128,0.0,-122.34363400005496,47.628300390101685
ssp245,Seattle,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,113880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.34363400005496,47.628300390101685
ssp245,St_Louis,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,9390.0,0.5010188103927429,0.0153104199812788,0.9701322182276664,0.5155328063574466,0.0153266477511141,1.0267276946981605,0.5155328063574466,0.0043379180167335,1.0267276946981605,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Louis,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,9409.0,0.1420020795419208,3.0180937200874008e-05,0.3455752036536648,0.1435595669528663,3.025224688225531e-05,0.3543995557957576,0.1435595669528663,-0.0672804218900266,0.3543995557957576,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Louis,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,6542.0,0.0,0.0,0.0387641699012935,0.0,0.0,0.0389097037647614,-0.0325398441129662,-0.1039893919906948,0.0389097037647614,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Louis,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,9390.0,0.4977795784330281,0.0003422912295209,1.1237390208011953,0.5103800821199214,0.0003444355470986,1.1877173630775204,0.5103800821199214,-0.1669571988376764,1.1877173630775204,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Louis,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,9409.0,0.238925004802383,0.0039713038944639,0.5376614431092144,0.2425909733044302,0.0040033670283685,0.5547312880818324,0.2425909733044302,-0.0695493414729716,0.5547312880818324,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Louis,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,66430.0,6542.0,0.0250424621249021,0.0,0.1727820960395312,0.0251091478932102,0.0,0.1752580711383363,0.0251091478932102,-0.1250397753519159,0.1752580711383363,0.0,-90.22886259278208,38.6350520886664
ssp245,St_Petersburg,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2076.0,0.1311980172033621,0.0036718620864018,0.2559055040529949,0.1327268216779484,0.0036731694490812,0.2617804739068162,0.1327268216779484,0.0036731694490812,0.2617804739068162,0.0,-82.66697286181882,27.773320918006952
ssp245,St_Petersburg,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,4258.0,0.2609727879013648,0.0119603282477185,0.5898764076719584,0.2661204237687305,0.0120921518298332,0.6118440106749758,0.2661204237687305,-0.0796031631375175,0.6118440106749758,0.0,-82.66697286181882,27.773320918006952
ssp245,St_Petersburg,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,3697.0,0.0,0.0,0.0959837246356361,0.0,0.0,0.096488037291744,-0.0787410763224627,-0.2539701899366712,0.096488037291744,0.0,-82.66697286181882,27.773320918006952
ssp245,St_Petersburg,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2076.0,0.1517195730235333,0.0,0.3647280808410368,0.1530909217848134,0.0,0.3727129189293713,0.1530909217848134,-0.066531075359744,0.3727129189293713,0.0,-82.66697286181882,27.773320918006952
ssp245,St_Petersburg,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,4258.0,0.2096646739443149,4.743747520169284e-05,0.5022785728809618,0.2114156811818642,4.757405824463172e-05,0.5119334306454701,0.2114156811818642,-0.0891020682817408,0.5119334306454701,0.0,-82.66697286181882,27.773320918006952
ssp245,St_Petersburg,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,3697.0,0.0437021734236823,0.0,0.3085679367987632,0.0438085700388808,0.0,0.3126751089301642,0.0438085700388808,-0.2250579688524027,0.3126751089301642,0.0,-82.66697286181882,27.773320918006952
ssp245,Tallahassee,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,11431.0,0.2454727591148869,0.0075758362596697,0.474486963617311,0.250398743524462,0.0075814216723531,0.4932166112401477,0.250398743524462,0.0075808758087769,0.4932166112401477,0.0,-84.24351618544856,30.45115186849857
ssp245,Tallahassee,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,14839.0,0.170258504751462,0.0056991735201026,0.3889136537045274,0.1733305326819079,0.0057508195787002,0.4024966910044477,0.1733305326819079,-0.0558356256406338,0.4024966910044477,0.0,-84.24351618544856,30.45115186849857
ssp245,Tallahassee,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,17321.0,0.0,0.0,0.0649300073413488,0.0,0.0,0.0651669111595146,-0.0544285549518812,-0.1740240210632787,0.0651669111595146,0.0,-84.24351618544856,30.45115186849857
ssp245,Tallahassee,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,11431.0,0.2379266721396957,0.0,0.5623490392845824,0.2411817668004023,0.0,0.5805642904402121,0.2411817668004023,-0.0982007568394067,0.5805642904402121,0.0,-84.24351618544856,30.45115186849857
ssp245,Tallahassee,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,14839.0,0.1782709819074604,0.0002428119300363,0.4210363912614226,0.180066403688221,0.000244660344278,0.4305951745186557,0.180066403688221,-0.070462367142213,0.4305951745186557,0.0,-84.24351618544856,30.45115186849857
ssp245,Tallahassee,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,17321.0,0.0300063901989494,0.0,0.232134238699283,0.030048158017529,0.0,0.2343960350494289,0.030048158017529,-0.174299719014371,0.2343960350494289,0.0,-84.24351618544856,30.45115186849857
ssp245,Tampa,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,8566.0,0.1181653576497206,0.003344235140562,0.2302587377498348,0.119650801124578,0.0033455863407579,0.2359560159083985,0.119650801124578,0.0033455863407579,0.2359560159083985,0.0,-82.45794180532177,27.97564180976341
ssp245,Tampa,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,21710.0,0.3329095017071364,0.013908980087545,0.746495605847949,0.3397776208457253,0.014078989087692,0.7760761403591301,0.3397776208457253,-0.0965208986676818,0.7760761403591301,0.0,-82.45794180532177,27.97564180976341
ssp245,Tampa,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,18597.0,0.0,0.0,0.1026120496293539,0.0,0.0,0.1031898000211627,-0.083846063997484,-0.2708819280161323,0.1031898000211627,0.0,-82.45794180532177,27.97564180976341
ssp245,Tampa,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,8566.0,0.1408449446636836,0.0,0.3374291511639562,0.14226668897005,0.0,0.3456502588813475,0.14226668897005,-0.0611168809412471,0.3456502588813475,0.0,-82.45794180532177,27.97564180976341
ssp245,Tampa,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,21710.0,0.2893248214619415,0.0012627636672495,0.6766453691565717,0.292558215837674,0.0012721633418818,0.6932605974436009,0.292558215837674,-0.1081441657682519,0.6932605974436009,0.0,-82.45794180532177,27.97564180976341
ssp245,Tampa,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,94900.0,18597.0,0.0466695781546164,0.0,0.3232980981320414,0.0467942257595966,0.0,0.3278198337348194,0.0467942257595966,-0.2342313822156262,0.3278198337348194,0.0,-82.45794180532177,27.97564180976341
ssp245,Tucson,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,13699.0,0.2831084096816348,0.009010443248598,0.545746754196454,0.2894753755363805,0.0090178530085298,0.569933701491864,0.2894753755363805,0.0090170495808973,0.569933701491864,0.0,-110.9093637407622,32.199531737475226
ssp245,Tucson,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,20717.0,0.2382524497037016,0.0017861592444669,0.5528175490940789,0.2421695714075951,0.0017960369589176,0.5724538225668513,0.2421695714075951,-0.0881146797516621,0.5724538225668513,0.0,-110.9093637407622,32.199531737475226
ssp245,Tucson,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,16772.0,0.0,0.0,0.1087413037763058,0.0,0.0,0.1097684702479195,-0.0817502289767177,-0.2732689282013558,0.1097684702479195,0.0,-110.9093637407622,32.199531737475226
ssp245,Tucson,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,13699.0,0.3249045118373548,0.0,0.7448593175499041,0.331764349150779,0.0,0.7809918718832868,0.331764349150779,-0.1174631735817281,0.7809918718832868,0.0,-110.9093637407622,32.199531737475226
ssp245,Tucson,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,20717.0,0.2937551798819932,0.0091479371207258,0.6494300768849773,0.2989225265642501,0.0092695803274745,0.6720030964524139,0.2989225265642501,-0.0741580433239132,0.6720030964524139,0.0,-110.9093637407622,32.199531737475226
ssp245,Tucson,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,132860.0,16772.0,0.0608583148364305,0.0,0.3375971065536414,0.0612546561734504,0.0,0.3447912197956738,0.0612546561734504,-0.2222819074487733,0.3447912197956738,0.0,-110.9093637407622,32.199531737475226
ssp245,Virginia_Beach,cehwi_composite_all,cehwi,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2244.0,0.2879955530179495,0.0089933049461288,0.556239023419181,0.2939569038133044,0.0090001003245394,0.5789137073020697,0.2939569038133044,0.0090001003245394,0.5789137073020697,0.0,-76.01494818291374,36.78853645041103
ssp245,Virginia_Beach,cehwi_day_all,cehwi,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2019.0,0.0743844004877156,0.0,0.1860714256785067,0.0749012229043283,0.0,0.1892577529397845,0.0749012229043283,-0.0394553071311297,0.1892577529397845,0.0,-76.01494818291374,36.78853645041103
ssp245,Virginia_Beach,cehwi_night_all,cehwi,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2172.0,0.0,0.0,0.0381227226478414,0.0,0.0,0.0382409638070262,-0.0321528588639996,-0.1025466815350266,0.0382409638070262,0.0,-76.01494818291374,36.78853645041103
ssp245,Virginia_Beach,exceeded_quantity_composite_all,exceeded_quantity,composite,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2244.0,0.314093285507107,0.0,0.7289333692096291,0.3198321485686034,0.0,0.759864294423431,0.3198321485686034,-0.1201999972862237,0.759864294423431,0.0,-76.01494818291374,36.78853645041103
ssp245,Virginia_Beach,exceeded_quantity_day_all,exceeded_quantity,day,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2019.0,0.1436717515325923,0.0009759591953083,0.3354230476222866,0.1453243966337447,0.0009873079470711,0.3438388773494562,0.1453243966337447,-0.0531900840819665,0.3438388773494562,0.0,-76.01494818291374,36.78853645041103
ssp245,Virginia_Beach,exceeded_quantity_night_all,exceeded_quantity,night,all,national,national,National,annual_all_days_primary,All calendar-year days; non-heatwave days contribute zero,"1,2,3,4,5,6,7,8,9,10,11,12",2025-2050,18980.0,2172.0,0.0243836813301692,0.0,0.1768185003145753,0.0244352634480234,0.0,0.179030391366355,0.0244352634480234,-0.1301598644703082,0.179030391366355,0.0,-76.01494818291374,36.78853645041103
